DATE,REPORTTPYE,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed
2016-07-22 00:54,FM-15,74,69,13
2016-07-22 01:00,FM-12,74,69,13
2016-07-22 01:54,FM-15,73,71,16
2016-07-22 02:54,FM-15,73,71,16
2016-07-22 03:54,FM-15,73,71,16
2016-07-22 04:00,FM-12,73,71,16
2016-07-22 04:54,FM-15,73,74,18
2016-07-22 05:54,FM-15,76,67,18
2016-07-22 06:54,FM-15,80,58,21
2016-07-22 07:00,FM-12,80,58,21
2016-07-22 07:54,FM-15,82,53,21
2016-07-22 08:54,FM-15,85,48,18
2016-07-22 09:54,FM-15,88,46,16
2016-07-22 10:00,FM-12,88,46,16
2016-07-22 10:54,FM-15,91,44,17
2016-07-22 11:54,FM-15,94,41,23
2016-07-22 12:54,FM-15,95,40,18
2016-07-22 13:00,FM-12,95,40,18
2016-07-22 13:54,FM-15,95,40,18
2016-07-22 14:54,FM-15,97,35,20
2016-07-22 15:54,FM-15,95,36,14
2016-07-22 16:00,FM-12,95,36,14
2016-07-22 16:54,FM-15,95,36,15
2016-07-22 17:54,FM-15,92,46,18
2016-07-22 18:54,FM-15,88,55,22
2016-07-22 19:00,FM-12,88,55,22
2016-07-22 19:34,FM-16,86,62,20
2016-07-22 19:54,FM-15,85,59,24
2016-07-22 20:19,FM-16,82,58,20
2016-07-22 20:54,FM-15,81,69,13
2016-07-22 21:54,FM-15,81,72,15
2016-07-22 22:00,FM-12,81,72,15
2016-07-22 22:54,FM-15,79,74,13
2016-07-22 23:54,FM-15,78,76,14
2016-07-22 23:59,SOD,NA,NA,NA
2016-07-23 00:54,FM-15,77,77,14
2016-07-23 01:00,FM-12,77,77,14
2016-07-23 01:54,FM-15,77,74,11
2016-07-23 02:54,FM-15,76,77,8
2016-07-23 03:54,FM-15,76,77,7
2016-07-23 04:00,FM-12,76,77,7
2016-07-23 04:54,FM-15,74,82,8
2016-07-23 05:54,FM-15,77,74,6
2016-07-23 06:54,FM-15,81,62,6
2016-07-23 07:00,FM-12,81,62,6
2016-07-23 07:54,FM-15,84,53,14
2016-07-23 08:54,FM-15,89,41,9
2016-07-23 09:54,FM-15,91,34,10
2016-07-23 10:00,FM-12,91,34,10
2016-07-23 10:54,FM-15,93,30,15
2016-07-23 11:54,FM-15,92,32,11
2016-07-23 12:54,FM-15,94,31,8
2016-07-23 13:00,FM-12,94,31,8
2016-07-23 13:54,FM-15,83,49,13
2016-07-23 14:54,FM-15,84,49,15
2016-07-23 15:54,FM-15,85,50,13
2016-07-23 16:00,FM-12,85,50,13
2016-07-23 16:51,FM-16,79,65,7
2016-07-23 16:54,FM-15,79,67,9
2016-07-23 17:35,FM-16,79,54,7
2016-07-23 17:54,FM-15,80,52,0
2016-07-23 18:16,FM-16,86,43,25
2016-07-23 18:24,FM-16,81,48,26
2016-07-23 18:52,FM-16,77,47,21
2016-07-23 18:54,FM-15,77,48,20
2016-07-23 19:00,FM-12,77,48,20
2016-07-23 19:54,FM-15,74,57,13
2016-07-23 20:54,FM-15,73,57,8
2016-07-23 21:54,FM-15,72,61,16
2016-07-23 22:00,FM-12,72,61,16
2016-07-23 22:54,FM-15,72,61,15
2016-07-23 23:54,FM-15,72,61,11
2016-07-23 23:59,SOD,NA,NA,NA
2016-07-24 00:54,FM-15,71,63,11
2016-07-24 01:00,FM-12,71,63,11
2016-07-24 01:54,FM-15,70,66,10
2016-07-24 02:54,FM-15,70,66,10
2016-07-24 03:54,FM-15,69,68,10
2016-07-24 04:00,FM-12,69,68,10
2016-07-24 04:54,FM-15,69,70,10
2016-07-24 05:54,FM-15,71,66,10
2016-07-24 06:54,FM-15,74,62,8
2016-07-24 07:00,FM-12,74,62,8
2016-07-24 07:54,FM-15,77,56,10
2016-07-24 08:54,FM-15,81,45,8
2016-07-24 09:54,FM-15,83,43,8
2016-07-24 10:00,FM-12,83,43,8
2016-07-24 10:54,FM-15,85,40,5
2016-07-24 11:54,FM-15,88,34,9
2016-07-24 12:54,FM-15,88,35,10
2016-07-24 13:00,FM-12,88,35,10
2016-07-24 13:54,FM-15,90,31,8
2016-07-24 14:54,FM-15,84,44,11
2016-07-24 15:54,FM-15,81,51,9
2016-07-24 16:00,FM-12,81,51,9
2016-07-24 16:54,FM-15,79,54,11
2016-07-24 17:54,FM-15,76,64,7
2016-07-24 18:54,FM-15,75,66,6
2016-07-24 19:00,FM-12,75,66,6
2016-07-24 19:54,FM-15,72,79,6
2016-07-24 20:54,FM-15,72,79,6
2016-07-24 21:54,FM-15,72,76,0
2016-07-24 22:00,FM-12,72,76,0
2016-07-24 22:54,FM-15,69,84,3
2016-07-24 23:54,FM-15,69,87,0
2016-07-24 23:59,SOD,NA,NA,NA
2016-07-25 00:54,FM-15,70,84,0
2016-07-25 01:00,FM-12,70,84,0
2016-07-25 01:54,FM-15,69,87,0
2016-07-25 02:54,FM-15,71,79,0
2016-07-25 03:54,FM-15,68,84,0
2016-07-25 04:00,FM-12,68,84,0
2016-07-25 04:54,FM-15,68,84,0
2016-07-25 05:54,FM-15,70,82,5
2016-07-25 06:54,FM-15,72,68,5
2016-07-25 07:00,FM-12,72,68,5
2016-07-25 07:54,FM-15,75,64,3
2016-07-25 08:54,FM-15,80,54,7
2016-07-25 09:54,FM-15,78,58,10
2016-07-25 10:00,FM-12,78,58,10
2016-07-25 10:54,FM-15,79,62,11
2016-07-25 11:54,FM-15,79,69,11
2016-07-25 12:54,FM-15,80,69,10
2016-07-25 13:00,FM-12,80,69,10
2016-07-25 13:54,FM-15,81,67,8
2016-07-25 14:54,FM-15,83,63,5
2016-07-25 15:54,FM-15,90,47,18
2016-07-25 16:00,FM-12,90,47,18
2016-07-25 16:54,FM-15,86,51,17
2016-07-25 17:54,FM-15,83,55,18
2016-07-25 18:54,FM-15,80,62,14
2016-07-25 19:00,FM-12,80,62,14
2016-07-25 19:54,FM-15,79,69,15
2016-07-25 20:54,FM-15,79,74,17
2016-07-25 21:54,FM-15,80,71,14
2016-07-25 22:00,FM-12,80,71,14
2016-07-25 22:54,FM-15,80,71,13
2016-07-25 23:54,FM-15,80,69,9
2016-07-25 23:59,SOD,NA,NA,NA
2016-07-26 00:54,FM-15,79,72,11
2016-07-26 01:00,FM-12,79,72,11
2016-07-26 01:54,FM-15,79,69,14
2016-07-26 02:54,FM-15,78,69,9
2016-07-26 03:54,FM-15,77,71,9
2016-07-26 04:00,FM-12,77,71,9
2016-07-26 04:54,FM-15,77,71,13
2016-07-26 05:54,FM-15,78,69,13
2016-07-26 06:54,FM-15,81,58,14
2016-07-26 07:00,FM-12,81,58,14
2016-07-26 07:54,FM-15,83,51,13
2016-07-26 08:54,FM-15,86,43,16
2016-07-26 09:54,FM-15,88,38,13
2016-07-26 10:00,FM-12,88,38,13
2016-07-26 10:54,FM-15,90,35,13
2016-07-26 11:54,FM-15,92,32,14
2016-07-26 12:54,FM-15,92,31,11
2016-07-26 13:00,FM-12,92,31,11
2016-07-26 13:54,FM-15,93,30,16
2016-07-26 14:54,FM-15,92,32,14
2016-07-26 15:22,FM-16,93,30,11
2016-07-26 15:54,FM-15,91,33,17
2016-07-26 16:00,FM-12,91,33,17
2016-07-26 16:54,FM-15,92,31,14
2016-07-26 17:54,FM-15,91,31,11
2016-07-26 18:54,FM-15,89,35,11
2016-07-26 19:00,FM-12,89,35,11
2016-07-26 19:54,FM-15,87,39,13
2016-07-26 20:54,FM-15,85,43,11
2016-07-26 21:54,FM-15,82,47,10
2016-07-26 22:00,FM-12,82,47,10
2016-07-26 22:54,FM-15,81,47,9
2016-07-26 23:54,FM-15,79,50,9
2016-07-26 23:59,SOD,NA,NA,NA
2016-07-27 00:54,FM-15,78,52,8
2016-07-27 01:00,FM-12,78,52,8
2016-07-27 01:54,FM-15,77,54,10
2016-07-27 02:54,FM-15,76,58,8
2016-07-27 03:54,FM-15,75,60,10
2016-07-27 04:00,FM-12,75,60,10
2016-07-27 04:54,FM-15,74,62,9
2016-07-27 05:54,FM-15,76,58,7
2016-07-27 06:54,FM-15,79,54,6
2016-07-27 07:00,FM-12,79,54,6
2016-07-27 07:54,FM-15,81,51,5
2016-07-27 08:54,FM-15,80,54,8
2016-07-27 09:54,FM-15,82,51,9
2016-07-27 10:00,FM-12,82,51,9
2016-07-27 10:54,FM-15,84,48,9
2016-07-27 11:54,FM-15,86,43,10
2016-07-27 12:54,FM-15,81,57,14
2016-07-27 13:00,FM-12,81,57,14
2016-07-27 13:54,FM-15,83,49,15
2016-07-27 14:54,FM-15,82,51,18
2016-07-27 15:54,FM-15,81,57,15
2016-07-27 16:54,FM-15,80,60,16
2016-07-27 17:54,FM-15,79,62,15
2016-07-27 18:54,FM-15,75,76,10
2016-07-27 19:00,FM-12,75,76,10
2016-07-27 19:54,FM-15,78,67,9
2016-07-27 20:54,FM-15,78,64,6
2016-07-27 21:54,FM-15,78,64,3
2016-07-27 22:00,FM-12,78,64,3
2016-07-27 22:54,FM-15,75,74,5
2016-07-27 23:54,FM-15,77,64,6
2016-07-27 23:59,SOD,NA,NA,NA
2016-07-28 00:54,FM-15,77,66,0
2016-07-28 01:00,FM-12,77,66,0
2016-07-28 01:54,FM-15,76,69,6
2016-07-28 02:54,FM-15,76,67,6
2016-07-28 03:54,FM-15,76,64,5
2016-07-28 04:00,FM-12,76,64,5
2016-07-28 04:54,FM-15,75,66,0
2016-07-28 05:54,FM-15,77,64,0
2016-07-28 06:54,FM-15,82,51,5
2016-07-28 07:00,FM-12,82,51,5
2016-07-28 07:54,FM-15,85,45,6
2016-07-28 08:54,FM-15,87,42,8
2016-07-28 09:54,FM-15,88,40,5
2016-07-28 10:00,FM-12,88,40,5
2016-07-28 10:54,FM-15,90,33,11
2016-07-28 11:54,FM-15,88,39,7
2016-07-28 12:54,FM-15,87,46,7
2016-07-28 13:00,FM-12,87,46,7
2016-07-28 13:54,FM-15,86,48,9
2016-07-28 14:54,FM-15,85,50,7
2016-07-28 15:54,FM-15,87,45,7
2016-07-28 16:00,FM-12,87,45,7
2016-07-28 16:54,FM-15,89,47,14
2016-07-28 17:54,FM-15,86,49,15
2016-07-28 18:54,FM-15,83,57,14
2016-07-28 19:00,FM-12,83,57,14
2016-07-28 19:54,FM-15,81,67,13
2016-07-28 20:54,FM-15,79,74,7
2016-07-28 21:54,FM-15,79,77,9
2016-07-28 22:00,FM-12,79,77,9
2016-07-28 22:54,FM-15,78,82,8
2016-07-28 23:54,FM-15,79,79,10
2016-07-28 23:59,SOD,NA,NA,NA
2016-07-29 00:54,FM-15,78,82,10
2016-07-29 01:00,FM-12,78,82,10
2016-07-29 01:54,FM-15,77,88,9
2016-07-29 02:54,FM-15,77,88,9
2016-07-29 03:54,FM-15,77,88,7
2016-07-29 04:00,FM-12,77,88,7
2016-07-29 04:54,FM-15,77,82,8
2016-07-29 05:54,FM-15,75,84,10
2016-07-29 06:54,FM-15,73,87,14
2016-07-29 07:00,FM-12,73,87,14
2016-07-29 07:54,FM-15,73,87,6
2016-07-29 08:54,FM-15,73,90,8
2016-07-29 09:54,FM-15,73,90,6
2016-07-29 10:00,FM-12,73,90,6
2016-07-29 10:29,FM-16,73,90,3
2016-07-29 10:54,FM-15,73,90,5
2016-07-29 11:13,FM-16,73,90,5
2016-07-29 11:54,FM-15,73,90,3
2016-07-29 12:54,FM-15,77,79,8
2016-07-29 13:00,FM-12,77,79,8
2016-07-29 13:54,FM-15,78,76,11
2016-07-29 14:54,FM-15,76,82,16
2016-07-29 15:54,FM-15,77,77,15
2016-07-29 16:00,FM-12,77,77,15
2016-07-29 16:54,FM-15,77,77,9
2016-07-29 17:54,FM-15,74,88,9
2016-07-29 18:54,FM-15,75,76,11
2016-07-29 19:00,FM-12,75,76,11
2016-07-29 19:54,FM-15,75,79,7
2016-07-29 20:54,FM-15,75,79,6
2016-07-29 21:54,FM-15,75,79,6
2016-07-29 22:00,FM-12,75,79,6
2016-07-29 22:54,FM-15,75,76,5
2016-07-29 23:54,FM-15,74,79,5
2016-07-29 23:59,SOD,NA,NA,NA
2016-07-30 00:54,FM-15,74,79,6
2016-07-30 01:00,FM-12,74,79,6
2016-07-30 01:54,FM-15,73,81,6
2016-07-30 02:54,FM-15,73,81,5
2016-07-30 03:54,FM-15,72,82,7
2016-07-30 04:00,FM-12,72,82,7
2016-07-30 04:54,FM-15,71,81,9
2016-07-30 05:54,FM-15,72,71,8
2016-07-30 06:54,FM-15,75,62,8
2016-07-30 07:00,FM-12,75,62,8
2016-07-30 07:54,FM-15,78,52,9
2016-07-30 08:54,FM-15,79,50,7
2016-07-30 09:54,FM-15,79,52,13
2016-07-30 10:00,FM-12,79,52,13
2016-07-30 10:54,FM-15,76,64,14
2016-07-30 11:54,FM-15,77,50,15
2016-07-30 12:54,FM-15,78,50,14
2016-07-30 13:00,FM-12,78,50,14
2016-07-30 13:54,FM-15,76,58,15
2016-07-30 14:54,FM-15,76,62,13
2016-07-30 15:54,FM-15,74,69,13
2016-07-30 16:00,FM-12,74,69,13
2016-07-30 16:54,FM-15,73,76,11
2016-07-30 17:54,FM-15,72,82,10
2016-07-30 18:54,FM-15,72,84,13
2016-07-30 19:00,FM-12,72,84,13
2016-07-30 19:54,FM-15,71,87,10
2016-07-30 20:54,FM-15,71,90,8
2016-07-30 21:54,FM-15,71,94,6
2016-07-30 22:00,FM-12,71,94,6
2016-07-30 22:54,FM-15,71,94,6
2016-07-30 23:54,FM-15,73,90,8
2016-07-30 23:59,SOD,NA,NA,NA
2016-07-31 00:54,FM-15,74,91,8
2016-07-31 01:00,FM-12,74,91,8
2016-07-31 01:54,FM-15,74,91,8
2016-07-31 02:54,FM-15,73,94,6
2016-07-31 03:20,FM-16,73,94,3
2016-07-31 03:52,FM-16,73,89,5
2016-07-31 03:54,FM-15,74,82,6
2016-07-31 04:00,FM-12,74,82,6
2016-07-31 04:54,FM-15,72,91,7
2016-07-31 05:03,FM-16,72,91,6
2016-07-31 05:18,FM-16,72,91,7
2016-07-31 05:42,FM-16,72,94,5
2016-07-31 05:54,FM-15,72,94,7
2016-07-31 06:03,FM-16,72,97,6
2016-07-31 06:19,FM-16,72,97,5
2016-07-31 06:54,FM-15,72,97,0
2016-07-31 07:00,FM-12,72,97,0
2016-07-31 07:43,FM-16,72,97,9
2016-07-31 07:54,FM-15,72,97,9
2016-07-31 08:54,FM-15,70,97,11
2016-07-31 09:54,FM-15,69,96,9
2016-07-31 10:00,FM-12,69,96,9
2016-07-31 10:54,FM-15,69,96,8
2016-07-31 11:28,FM-16,69,96,7
2016-07-31 11:41,FM-16,68,100,8
2016-07-31 11:52,FM-16,68,100,9
2016-07-31 11:54,FM-15,68,100,9
2016-07-31 12:54,FM-15,70,93,10
2016-07-31 13:00,FM-12,70,93,10
2016-07-31 13:42,FM-16,70,90,8
2016-07-31 13:54,FM-15,70,90,9
2016-07-31 14:13,FM-16,70,90,9
2016-07-31 14:54,FM-15,72,87,10
2016-07-31 15:19,FM-16,71,87,11
2016-07-31 15:54,FM-15,72,82,11
2016-07-31 16:00,FM-12,72,82,11
2016-07-31 16:23,FM-16,71,87,11
2016-07-31 16:54,FM-15,70,90,9
2016-07-31 17:13,FM-16,70,90,10
2016-07-31 17:54,FM-15,70,90,10
2016-07-31 18:45,FM-16,69,90,11
2016-07-31 18:54,FM-15,69,90,11
2016-07-31 19:00,FM-12,69,90,11
2016-07-31 19:54,FM-15,69,93,11
2016-07-31 20:54,FM-15,69,90,11
2016-07-31 21:54,FM-15,69,93,8
2016-07-31 22:00,FM-12,69,93,8
2016-07-31 22:54,FM-15,69,93,11
2016-07-31 23:29,FM-16,70,90,7
2016-07-31 23:52,FM-16,70,88,10
2016-07-31 23:54,FM-15,69,93,9
2016-07-31 23:59,SOD,NA,NA,NA
2016-08-01 00:54,FM-15,70,93,8
2016-08-01 01:00,FM-12,70,93,8
2016-08-01 01:54,FM-15,69,96,5
2016-08-01 02:35,FM-16,69,96,6
2016-08-01 02:54,FM-15,69,96,8
2016-08-01 03:54,FM-15,69,93,7
2016-08-01 04:00,FM-12,69,93,7
2016-08-01 04:54,FM-15,69,96,10
2016-08-01 05:21,FM-16,69,96,8
2016-08-01 05:54,FM-15,70,93,8
2016-08-01 06:01,FM-16,70,93,7
2016-08-01 06:52,FM-16,72,88,9
2016-08-01 06:54,FM-15,71,90,10
2016-08-01 07:00,FM-12,71,90,10
2016-08-01 07:54,FM-15,72,87,10
2016-08-01 08:52,FM-16,72,88,8
2016-08-01 08:54,FM-15,72,87,8
2016-08-01 09:26,FM-16,72,87,9
2016-08-01 09:54,FM-15,72,84,8
2016-08-01 10:00,FM-12,72,84,8
2016-08-01 10:52,FM-16,73,83,10
2016-08-01 10:54,FM-15,73,84,9
2016-08-01 11:31,FM-16,72,87,9
2016-08-01 11:54,FM-15,72,87,10
2016-08-01 12:54,FM-15,74,79,10
2016-08-01 13:00,FM-12,74,79,10
2016-08-01 13:54,FM-15,72,84,10
2016-08-01 14:15,FM-16,72,87,9
2016-08-01 14:45,FM-16,73,84,11
2016-08-01 14:54,FM-15,72,84,11
2016-08-01 15:54,FM-15,71,84,9
2016-08-01 16:00,FM-12,71,84,9
2016-08-01 16:54,FM-15,71,81,10
2016-08-01 17:54,FM-15,70,87,8
2016-08-01 18:52,FM-16,70,88,9
2016-08-01 18:54,FM-15,70,90,9
2016-08-01 19:00,FM-12,70,90,9
2016-08-01 19:52,FM-16,70,83,9
2016-08-01 19:54,FM-15,70,84,9
2016-08-01 20:54,FM-15,70,82,9
2016-08-01 21:54,FM-15,70,73,6
2016-08-01 22:00,FM-12,70,73,6
2016-08-01 22:54,FM-15,70,76,6
2016-08-01 23:54,FM-15,70,79,8
2016-08-01 23:59,SOD,NA,NA,NA
2016-08-02 00:54,FM-15,69,81,6
2016-08-02 01:00,FM-12,69,81,6
2016-08-02 01:54,FM-15,68,87,8
2016-08-02 02:38,FM-16,68,90,11
2016-08-02 02:54,FM-15,68,90,8
2016-08-02 03:54,FM-15,68,90,11
2016-08-02 04:00,FM-12,68,90,11
2016-08-02 04:54,FM-15,68,93,9
2016-08-02 05:54,FM-15,69,90,8
2016-08-02 06:54,FM-15,70,79,6
2016-08-02 07:00,FM-12,70,79,6
2016-08-02 07:54,FM-15,70,82,5
2016-08-02 08:54,FM-15,70,82,6
2016-08-02 09:54,FM-15,70,82,6
2016-08-02 10:00,FM-12,70,82,6
2016-08-02 10:54,FM-15,71,76,0
2016-08-02 11:51,FM-16,70,88,5
2016-08-02 11:52,FM-16,70,88,5
2016-08-02 11:54,FM-15,70,87,5
2016-08-02 12:04,FM-16,70,87,5
2016-08-02 12:54,FM-15,69,84,6
2016-08-02 13:00,FM-12,69,84,6
2016-08-02 13:01,FM-16,70,82,6
2016-08-02 13:54,FM-15,71,84,5
2016-08-02 14:54,FM-15,72,76,7
2016-08-02 15:54,FM-15,72,71,11
2016-08-02 16:00,FM-12,72,71,11
2016-08-02 16:54,FM-15,72,79,14
2016-08-02 17:54,FM-15,71,81,9
2016-08-02 18:54,FM-15,69,81,9
2016-08-02 19:00,FM-12,69,81,9
2016-08-02 19:54,FM-15,68,84,7
2016-08-02 20:54,FM-15,68,84,8
2016-08-02 21:54,FM-15,66,87,3
2016-08-02 22:00,FM-12,66,87,3
2016-08-02 22:54,FM-15,66,90,5
2016-08-02 23:54,FM-15,65,90,3
2016-08-02 23:59,SOD,NA,NA,NA
2016-08-03 00:54,FM-15,65,93,6
2016-08-03 01:00,FM-12,65,93,6
2016-08-03 01:54,FM-15,64,93,5
2016-08-03 02:54,FM-15,64,93,5
2016-08-03 03:54,FM-15,63,97,5
2016-08-03 04:00,FM-12,63,97,5
2016-08-03 04:52,FM-16,63,100,6
2016-08-03 04:54,FM-15,62,100,6
2016-08-03 05:54,FM-15,65,90,5
2016-08-03 06:54,FM-15,68,84,3
2016-08-03 07:00,FM-12,68,84,3
2016-08-03 07:54,FM-15,70,82,5
2016-08-03 08:54,FM-15,69,87,9
2016-08-03 09:54,FM-15,71,81,9
2016-08-03 10:00,FM-12,71,81,9
2016-08-03 10:54,FM-15,73,66,9
2016-08-03 11:54,FM-15,75,41,9
2016-08-03 12:54,FM-15,79,47,10
2016-08-03 13:00,FM-12,79,47,10
2016-08-03 13:54,FM-15,77,54,11
2016-08-03 14:54,FM-15,78,45,13
2016-08-03 15:54,FM-15,77,45,15
2016-08-03 16:00,FM-12,77,45,15
2016-08-03 16:54,FM-15,77,47,11
2016-08-03 17:54,FM-15,76,56,11
2016-08-03 18:54,FM-15,74,62,8
2016-08-03 19:00,FM-12,74,62,8
2016-08-03 19:54,FM-15,73,66,13
2016-08-03 20:54,FM-15,71,68,8
2016-08-03 21:54,FM-15,70,68,9
2016-08-03 22:00,FM-12,70,68,9
2016-08-03 22:54,FM-15,69,68,7
2016-08-03 23:54,FM-15,70,61,8
2016-08-03 23:59,SOD,NA,NA,NA
2016-08-04 00:54,FM-15,67,71,7
2016-08-04 01:00,FM-12,67,71,7
2016-08-04 01:54,FM-15,66,70,7
2016-08-04 02:54,FM-15,65,76,6
2016-08-04 03:54,FM-15,65,76,7
2016-08-04 04:00,FM-12,65,76,7
2016-08-04 04:54,FM-15,64,78,6
2016-08-04 05:54,FM-15,67,73,6
2016-08-04 06:54,FM-15,72,61,5
2016-08-04 07:00,FM-12,72,61,5
2016-08-04 07:54,FM-15,77,52,3
2016-08-04 08:54,FM-15,77,54,7
2016-08-04 09:54,FM-15,80,44,9
2016-08-04 10:00,FM-12,80,44,9
2016-08-04 10:54,FM-15,82,40,10
2016-08-04 11:54,FM-15,81,47,16
2016-08-04 12:54,FM-15,81,47,17
2016-08-04 13:00,FM-12,81,47,17
2016-08-04 13:54,FM-15,82,44,18
2016-08-04 14:54,FM-15,80,49,18
2016-08-04 15:54,FM-15,79,54,20
2016-08-04 16:00,FM-12,79,54,20
2016-08-04 16:54,FM-15,78,60,16
2016-08-04 17:54,FM-15,81,49,17
2016-08-04 18:06,FM-16,81,49,16
2016-08-04 18:54,FM-15,77,56,18
2016-08-04 19:54,FM-15,74,64,15
2016-08-04 20:54,FM-15,71,68,15
2016-08-04 21:54,FM-15,69,76,11
2016-08-04 22:54,FM-15,68,78,8
2016-08-04 23:54,FM-15,68,76,7
2016-08-04 23:59,SOD,NA,NA,NA
2016-08-05 00:54,FM-15,67,79,10
2016-08-05 01:00,FM-12,67,79,10
2016-08-05 01:54,FM-15,66,84,6
2016-08-05 02:54,FM-15,65,87,6
2016-08-05 03:54,FM-15,64,90,6
2016-08-05 04:00,FM-12,64,90,6
2016-08-05 04:54,FM-15,64,90,8
2016-08-05 05:54,FM-15,65,87,8
2016-08-05 06:54,FM-15,70,71,8
2016-08-05 07:00,FM-12,70,71,8
2016-08-05 07:54,FM-15,75,55,9
2016-08-05 08:54,FM-15,80,51,9
2016-08-05 09:54,FM-15,82,47,13
2016-08-05 10:00,FM-12,82,47,13
2016-08-05 10:54,FM-15,84,40,10
2016-08-05 11:54,FM-15,84,40,9
2016-08-05 12:54,FM-15,87,32,11
2016-08-05 13:00,FM-12,87,32,11
2016-08-05 13:54,FM-15,89,29,10
2016-08-05 14:54,FM-15,88,29,14
2016-08-05 15:54,FM-15,87,40,15
2016-08-05 16:54,FM-15,83,51,18
2016-08-05 17:54,FM-15,80,58,20
2016-08-05 18:54,FM-15,76,67,20
2016-08-05 19:00,FM-12,76,67,20
2016-08-05 19:54,FM-15,73,74,18
2016-08-05 20:54,FM-15,73,76,15
2016-08-05 21:54,FM-15,72,79,14
2016-08-05 22:00,FM-12,72,79,14
2016-08-05 22:54,FM-15,72,76,17
2016-08-05 23:54,FM-15,71,76,16
2016-08-05 23:59,SOD,NA,NA,NA
2016-08-06 00:54,FM-15,71,76,15
2016-08-06 01:00,FM-12,71,76,15
2016-08-06 01:54,FM-15,70,79,13
2016-08-06 02:54,FM-15,71,79,14
2016-08-06 03:54,FM-15,71,79,14
2016-08-06 04:00,FM-12,71,79,14
2016-08-06 04:54,FM-15,70,84,10
2016-08-06 05:54,FM-15,73,76,16
2016-08-06 06:54,FM-15,74,74,11
2016-08-06 07:00,FM-12,74,74,11
2016-08-06 07:54,FM-15,76,72,14
2016-08-06 08:54,FM-15,78,69,14
2016-08-06 09:54,FM-15,81,65,10
2016-08-06 10:00,FM-12,81,65,10
2016-08-06 10:54,FM-15,78,76,16
2016-08-06 11:54,FM-15,80,76,10
2016-08-06 12:54,FM-15,84,65,8
2016-08-06 13:00,FM-12,84,65,8
2016-08-06 13:54,FM-15,88,55,15
2016-08-06 14:54,FM-15,88,55,16
2016-08-06 15:54,FM-15,89,50,8
2016-08-06 16:00,FM-12,89,50,8
2016-08-06 16:54,FM-15,87,55,11
2016-08-06 17:54,FM-15,88,46,11
2016-08-06 18:54,FM-15,84,61,14
2016-08-06 19:00,FM-12,84,61,14
2016-08-06 19:54,FM-15,79,67,13
2016-08-06 20:54,FM-15,78,69,10
2016-08-06 21:54,FM-15,79,58,7
2016-08-06 22:00,FM-12,79,58,7
2016-08-06 22:54,FM-15,78,56,8
2016-08-06 23:54,FM-15,77,58,10
2016-08-06 23:59,SOD,NA,NA,NA
2016-08-07 00:54,FM-15,75,62,10
2016-08-07 01:00,FM-12,75,62,10
2016-08-07 01:54,FM-15,74,64,8
2016-08-07 02:54,FM-15,73,64,9
2016-08-07 03:54,FM-15,72,64,8
2016-08-07 04:00,FM-12,72,64,8
2016-08-07 04:54,FM-15,72,64,9
2016-08-07 05:54,FM-15,73,59,9
2016-08-07 06:54,FM-15,76,54,7
2016-08-07 07:00,FM-12,76,54,7
2016-08-07 07:54,FM-15,80,42,8
2016-08-07 08:54,FM-15,82,38,7
2016-08-07 09:54,FM-15,84,34,9
2016-08-07 10:00,FM-12,84,34,9
2016-08-07 10:54,FM-15,86,32,8
2016-08-07 11:54,FM-15,87,32,13
2016-08-07 12:54,FM-15,87,29,11
2016-08-07 13:00,FM-12,87,29,11
2016-08-07 13:54,FM-15,87,31,15
2016-08-07 14:54,FM-15,86,33,13
2016-08-07 15:54,FM-15,86,33,10
2016-08-07 16:00,FM-12,86,33,10
2016-08-07 16:54,FM-15,86,32,13
2016-08-07 17:54,FM-15,84,37,14
2016-08-07 18:54,FM-15,82,38,11
2016-08-07 19:00,FM-12,82,38,11
2016-08-07 19:54,FM-15,81,42,9
2016-08-07 20:54,FM-15,80,45,7
2016-08-07 21:54,FM-15,79,45,7
2016-08-07 22:00,FM-12,79,45,7
2016-08-07 22:54,FM-15,76,47,8
2016-08-07 23:54,FM-15,74,48,5
2016-08-07 23:59,SOD,NA,NA,NA
2016-08-08 00:54,FM-15,74,50,8
2016-08-08 01:00,FM-12,74,50,8
2016-08-08 01:54,FM-15,73,51,8
2016-08-08 02:54,FM-15,72,55,9
2016-08-08 03:54,FM-15,71,57,9
2016-08-08 04:00,FM-12,71,57,9
2016-08-08 04:54,FM-15,69,63,8
2016-08-08 05:54,FM-15,70,61,10
2016-08-08 06:54,FM-15,73,53,8
2016-08-08 07:00,FM-12,73,53,8
2016-08-08 07:54,FM-15,75,48,7
2016-08-08 08:54,FM-15,77,45,6
2016-08-08 09:54,FM-15,76,50,10
2016-08-08 10:00,FM-12,76,50,10
2016-08-08 10:54,FM-15,77,47,13
2016-08-08 11:54,FM-15,78,45,13
2016-08-08 12:54,FM-15,79,45,11
2016-08-08 13:00,FM-12,79,45,11
2016-08-08 13:54,FM-15,78,50,14
2016-08-08 14:54,FM-15,77,48,13
2016-08-08 15:54,FM-15,78,45,13
2016-08-08 16:00,FM-12,78,45,13
2016-08-08 16:54,FM-15,81,39,8
2016-08-08 17:54,FM-15,79,47,8
2016-08-08 18:54,FM-15,78,47,7
2016-08-08 19:00,FM-12,78,47,7
2016-08-08 19:54,FM-15,79,44,0
